question_id,ask_text,right_answer,subject,source,theme,may_in_subway,have_photo,number_of_decisions,number_of_correct_decisions,photo_url
1308,"The Pentagon is in Washington, D.C.",0,english,All About the USA (A Cultural Reader),Country Studies,1,0,0,0,
1309,"The Department of Defense includes the Army, Navy, Air Force, Marines, and Coast Guard",1,english,All About the USA (A Cultural Reader),Country Studies,1,0,0,0,
1310,"The greek word penta means ""five.""",1,english,All About the USA (A Cultural Reader),Country Studies,1,0,0,0,
1311,The Pentagon has seventy miles of halls,0,english,All About the USA (A Cultural Reader),Country Studies,1,0,0,0,
1312,"The colors of the Pentagon's floors are red, blue, green, white, and gray. ",0,english,All About the USA (A Cultural Reader),Country Studies,1,0,0,0,
1313,The Pentagon has its own police department.,1,english,All About the USA (A Cultural Reader),Country Studies,1,0,0,0,
1314,"The national anthem is ""The Stars and Stripes.""",0,english,All About the USA (A Cultural Reader),Country Studies,1,0,0,0,
1315,The United States was born in 1776.,1,english,All About the USA (A Cultural Reader),Country Studies,1,0,0,0,
1316,There were thirteen states in the beginning.,1,english,All About the USA (A Cultural Reader),Country Studies,1,0,0,0,
1317,Each new state gets a new stripe.,0,english,All About the USA (A Cultural Reader),Country Studies,1,0,0,0,
1318,The last star on the US flag was for Hawaii. ,1,english,All About the USA (A Cultural Reader),Country Studies,1,0,0,0,
1319,"The Celts conducted two expeditions led by Julius Caesar to conquer the land in 55 and 54 BC, but in vain.",0,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1320,"The Romans imposed their dialects on the native population: Gaelic
spread in Ireland and Scotland, Brythonic in – England and Wales. ",0,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1321,"In the 1st century AD the Celts were defeated by the Romans
and moved from England to Wales and Scotland.",1,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1322,"The Roman conquest was conducted by the Emperor Claudius only
in 43 AD. ",1,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1323,"Queen Boadicea lead the tribes
against the Romans in 60 AD.",1,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1324,The greatest monument by the Romans is Hadrian’s Wall,1,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1325,Hadrian’s Wall was built by the Emperor Hadrian in 120 AD to protect the Celts from invaders.,0,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1326,"In the time of King Arthur and his Knights of the Round Table, King
Arthur was alleged to have lived in Ireland",0,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1327,"Vikings conquered the British Isles in the 9th century. The
Kingdom of Denmark existed till the 11th century.",1,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1328,In 1042 Edward the Confessor came to power in Britain.,1,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1329,"Edward the Confessor was very religious and built St Paul's Cathedral, which is now the meeting place for the Parliament.",0,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1330,"In 1066 Edward died and Harold was elected as the next
King. Before death, however, Edward was alleged to have promised
the throne to William the Duke of Normandy.",1,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1331,"1066 – the battle of Hastings took place with William the
Duke of Normandy defeating the army of Edward the Confessor in his successful bid
to take the throne. ",0,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1332,"William I The Conqueror (1066–1087) won the Battle at
Hastings and died having fallen from his horse",1,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1333,"Edward the Confessor introduced the Domesday Book (1086) – a survey of England’s land and
people.",0,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1334,"Henry II (1154–1189) conflicted with Thomas Becket, the
archbishop of Canterbury, who considered his first loyalty to be to the
Church and not to the King.",1,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1335,"Richard I the Lion Heart signed The Great Charter
(Magna Carta in Latin)",0,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1336,"John Lackland was obsessed with conquering new lands and expanding his territory. One
historian says: “Few English kings have played so small a part in the
affairs of England and so large a part in the affairs of Europe as John Lackland.""",0,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1337,"During King Richard II reign the Black Death of
1348 struck Europe, which exacerbated the crisis and led to the Great
Peasants’ Revolt.",0,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1338,"William
Caxton invented printing.",1,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1339,"Henry VII also earned the nickname of Bluebeard as he had
six wives",0,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
1340,"In 1534 the Parliament passed the Act
of Supremacy, declaring Henry the Supreme Head of the Church of
England.",1,english,Дарья Бочкарева: Country Studies,Country Studies,1,0,0,0,
